country_code	partner_type	partner_code	partner_name	insertion_order_id	insertion_order_name	campaign_id	campaign_name	ad_id	ad_name	advertiser_id	advertiser_name	dsp_code	dsp_name	line_item_id	line_item_name	line_item_type	creative_id	creative_name	creative_size	creative_type	cm_placement_id	placement_id	placement_name	inventory_source_id	inventory_source_name	inventory_source_type	ssp_code	ssp_name	publisher_id	publisher_name	conversion_pixel_id	conversion_pixel_name	package_id	package_name	exchange_id	exchange_name	industry_id	industry_name	sub_industry_name	market	pricing_model	channel_type	device_type	browser	operating_system	carrier	tracking_id	tracking_name	data_type	data_unique_identifier	data_provider_id	data_provider_name	click_thru_url	city	region	dma	country	zip_code	currency	event_datetime	impression_datetime	conversion_datetime	premium	ad_position	impressions	billable_impressions	data_impressions	viewable_impressions	measurable_impressions	clicks	conversions	interactions	interaction_time	post_click_conversions	post_view_conversions	media_cost	media_cost_tax	cpm_fee	data_cost	data_cost_tax	ad_serving_fee	ad_serving_fee_tax	cdn_fee	cdn_fee_tax	platform_fee_tax	platform_fee	agency_fee	agency_fee_tax	total_media_cost	total_cost	revenue	revenue_ecpm	profit	profit_margin	cpm	cpa	cpc	ecpm	ecpa	ecpc	ctr	cpm_rate	cpcv	roi	viewability_impressions_cost	viewability_impressions_cost_tax	rich_media_cost	rich_media_cost_tax	dynamic_creative_cost	dynamic_creative_cost_tax	verification_cost	verification_cost_tax	video_view_rate	video_average_view_time	video_completions	video_plays	video_quartile_view_0	video_quartile_view_25	video_quartile_view_50	video_quartile_view_75	video_quartile_view_100	agency_id	agency_name	campaign_start_date	campaign_end_date
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/19/2016					108					2																															1.851851852																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/20/2016					108					1																															0.925925926																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/21/2016					116					1																															0.862068966																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/22/2016					107					1																															0.934579439																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/23/2016					201					2																															0.995024876																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/24/2016					199					1																															0.502512563																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/25/2016					203					3																															1.477832512																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/26/2016					197					1																															0.507614213																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/27/2016					145					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/28/2016					152					3																															1.973684211																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/29/2016					109					3																															2.752293578																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/30/2016					769					2																															0.260078023																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					3/31/2016					78					2																															2.564102564																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/1/2016					37					1																															2.702702703																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/2/2016					36					3																															8.333333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/3/2016					39					1																															2.564102564																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/4/2016					35					1																															2.857142857																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/5/2016					6					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/8/2016					2					1																															50																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/9/2016					36					1																															2.777777778																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/10/2016					35					2																															5.714285714																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/11/2016					33					1																															3.03030303																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/12/2016					37					2																															5.405405405																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/13/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/14/2016					4					4																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/15/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/16/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/17/2016					2					2																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/18/2016					2					1																															50																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/19/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/20/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/21/2016					1					2																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/22/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/23/2016					6					5																															83.33333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/24/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/25/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/26/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/27/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/28/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/29/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet  17/02/2016																																					4/30/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Houston_Catering/Nuggets-2.15-3.13														16700682		30s - Chick-Fil-A - Houston - Tablet 																																					2/17/2016					6					5																															83.33333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Houston_Catering/Nuggets-2.15-3.13														16700682		30s - Chick-Fil-A - Houston - Tablet 																																					2/19/2016					2					2																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet 																																					4/5/2016					34					2																															5.882352941																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet 																																					4/6/2016					36					1																															2.777777778																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet 																																					4/7/2016					34					3																															8.823529412																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Houston_SW Salad-3.14-5.31														16988853		30s - Chick-Fil-A - Houston - Tablet 																																					4/8/2016					29					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/17/2016					11					7																															63.63636364																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/18/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/19/2016					7					3																															42.85714286																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/20/2016					137					3																															2.189781022																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/21/2016					144					3																															2.083333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/22/2016					109					3																															2.752293578																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/23/2016					99					5																															5.050505051																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/24/2016					141					3																															2.127659575																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/25/2016					505					3																															0.594059406																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/26/2016					2039					5																															0.245218244																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/27/2016					2008					1																															0.049800797																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/28/2016					2063					3																															0.145419292																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					2/29/2016					3357					5																															0.148942508																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/1/2016					424					3																															0.70754717																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/2/2016					1077					7																															0.649953575																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/3/2016					2448					9																															0.367647059																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/4/2016					3014					6																															0.199071002																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/5/2016					3034					5																															0.164798945																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/6/2016					3541					2																															0.05648122																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/7/2016					3615					3																															0.082987552																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/8/2016					563					2																															0.355239787																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/9/2016					1743					2																															0.114744693																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/10/2016					1625					2																															0.123076923																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/11/2016					1637					3																															0.183262065																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/12/2016					128					1																															0.78125																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/13/2016					7					1																															14.28571429																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/15/2016					157					2																															1.27388535																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/16/2016					157					1																															0.636942675																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/17/2016					159					2																															1.257861635																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/18/2016					206					2																															0.970873786																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/19/2016					201					1																															0.497512438																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/20/2016					201					1																															0.497512438																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/21/2016					200					1																															0.5																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/22/2016					202					1																															0.495049505																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/23/2016					203					1																															0.492610837																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/24/2016					201					2																															0.995024876																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/25/2016					200					1																															0.5																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/26/2016					201					1																															0.497512438																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/27/2016					122					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/28/2016					61					2																															3.278688525																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/29/2016					47					3																															6.382978723																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/30/2016					18					4																															22.22222222																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					3/31/2016					3					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/2/2016					151					2																															1.324503311																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/3/2016					149					1																															0.67114094																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/4/2016					154					1																															0.649350649																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/5/2016					151					1																															0.662251656																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/6/2016					149					1																															0.67114094																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/7/2016					150					1																															0.666666667																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/8/2016					147					1																															0.680272109																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/9/2016					151					1																															0.662251656																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/10/2016					157					1																															0.636942675																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/11/2016					154					1																															0.649350649																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/12/2016					149					3																															2.013422819																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/13/2016					103					3																															2.912621359																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/14/2016					152					1																															0.657894737																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/15/2016					148					1																															0.675675676																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/16/2016					153					2																															1.307189543																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/17/2016					151					1																															0.662251656																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/18/2016					146					1																															0.684931507																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/19/2016					153					1																															0.653594771																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/20/2016					156					3																															1.923076923																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/21/2016					151					2																															1.324503311																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/22/2016					155					5																															3.225806452																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/23/2016					158					7																															4.430379747																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/24/2016					155					5																															3.225806452																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/25/2016					119					5																															4.201680672																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/27/2016					3					2																															66.66666667																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Indianapolis_SW Salad-3.14-5.31														16988887		30s - Chick-Fil-A - Indianapolis - Desktop 																																					4/30/2016					0					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/17/2016					11					8																															72.72727273																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/18/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/19/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/20/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/21/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/22/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/23/2016					6					5																															83.33333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/24/2016					6					4																															66.66666667																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Indianapolis_Catering/Nuggets-2.15-3.13														16700685		30s - Chick-Fil-A - Indianapolis - Mobile 																																					2/25/2016					3					3																															100																								
